folio_ageb,entidad,alcaldia,localidad,pob,pob_nbi,ids_ccevj,ids_csj,ids_caej,ids_ctelj,ids_cbdj,ids_rei,ids_cassi,ids_casi,idsm,e_idsm
090140001090A,09,014,0001,2478,674,0.8564,0.9980,1.0000,0.9752,0.9778,0.9842,0.6618,0.8437,0.9534,Muy alto
0901400010914,09,014,0001,2113,301,0.9502,0.9994,1.0000,0.9916,0.9859,0.9865,0.6891,0.8685,0.9760,Muy alto
0901400010929,09,014,0001,3470,716,0.9370,0.9970,0.9986,0.9781,0.9753,0.9836,0.6628,0.7852,0.9642,Muy alto
0901400010933,09,014,0001,2912,348,0.9692,0.9965,1.0000,0.9837,0.9868,0.9832,0.6123,0.8636,0.9797,Muy alto
0901400010948,09,014,0001,2831,591,0.9296,0.9881,0.9972,0.9815,0.9743,0.9816,0.6591,0.8256,0.9643,Muy alto
0901400010952,09,014,0001,3726,1339,0.8472,0.9624,0.9992,0.9735,0.9625,0.9688,0.6578,0.8119,0.9223,Alto
0901400010967,09,014,0001,681,372,0.7676,0.9574,1.0000,0.9490,0.9131,0.9433,0.6241,0.7178,0.8623,Alto
0901400010971,09,014,0001,3714,871,0.9282,0.9979,1.0000,0.9810,0.9810,0.9820,0.6661,0.8076,0.9643,Muy alto
0901400010986,09,014,0001,5104,1303,0.9296,0.9964,1.0000,0.9737,0.9748,0.9729,0.6904,0.7901,0.9536,Muy alto
0901400010990,09,014,0001,5499,1609,0.9214,0.9897,0.9998,0.9660,0.9574,0.9725,0.6979,0.7774,0.9464,Muy alto
0901400011005,09,014,0001,7390,2267,0.9084,0.9938,0.9993,0.9658,0.9557,0.9752,0.7210,0.7766,0.9452,Muy alto
090140001101A,09,014,0001,4190,1283,0.9225,0.9977,1.0000,0.9672,0.9666,0.9821,0.6780,0.7539,0.9488,Muy alto
0901400011024,09,014,0001,4025,1362,0.8802,0.9938,1.0000,0.9666,0.9583,0.9779,0.7190,0.7780,0.9398,Muy alto
0901500010019,09,015,0001,4217,2732,0.7362,0.9869,1.0000,0.9002,0.8951,0.9413,0.6343,0.6803,0.8428,Medio
0901500010023,09,015,0001,4838,3052,0.7671,0.9932,1.0000,0.9092,0.8959,0.9392,0.6147,0.6868,0.8479,Medio
0901500010038,09,015,0001,2764,1793,0.7697,0.9844,1.0000,0.8944,0.8827,0.9338,0.6201,0.6797,0.8420,Medio
0901500010042,09,015,0001,2869,1707,0.7637,0.9326,0.9983,0.8745,0.8754,0.9269,0.6264,0.6872,0.8378,Medio
0901500010057,09,015,0001,14,8,0.5387,1.0000,1.0000,0.8571,0.8671,0.8286,0.7857,0.7857,0.7914,Medio
0901500010061,09,015,0001,1207,419,0.9079,0.9942,1.0000,0.9377,0.9300,0.9534,0.7092,0.7844,0.9313,Alto
0901500010076,09,015,0001,6492,3406,0.8138,0.9813,0.9995,0.9246,0.9132,0.9513,0.6791,0.7455,0.8876,Alto
0901500010080,09,015,0001,7816,4550,0.7705,0.9700,1.0000,0.9039,0.8925,0.9363,0.6529,0.7134,0.8567,Medio
0901500010095,09,015,0001,3621,2297,0.7623,0.9619,0.9997,0.9002,0.8686,0.9420,0.6078,0.6888,0.8484,Medio
0901500010108,09,015,0001,3435,2249,0.7585,0.9523,1.0000,0.8968,0.8827,0.9298,0.5656,0.6542,0.8336,Medio
0901500010112,09,015,0001,2209,1526,0.7598,0.9760,0.9991,0.8894,0.8653,0.9342,0.5373,0.6087,0.8252,Medio
0901500010127,09,015,0001,8334,5567,0.7103,0.9735,0.9996,0.9042,0.8782,0.9196,0.6003,0.6810,0.8175,Medio
0901500010131,09,015,0001,2571,1779,0.8138,1.0000,1.0000,0.8820,0.8738,0.9267,0.5399,0.6133,0.8349,Medio
0901500010146,09,015,0001,1365,768,0.8126,0.9766,1.0000,0.9031,0.8877,0.9404,0.5582,0.6448,0.8576,Medio
0901500010150,09,015,0001,1517,1048,0.7256,0.9890,1.0000,0.9169,0.8918,0.9265,0.5313,0.6238,0.8174,Medio
0901500010165,09,015,0001,5145,2971,0.7853,0.9733,0.9998,0.9141,0.9038,0.9424,0.6327,0.6804,0.8591,Medio
090150001017A,09,015,0001,5162,3354,0.7132,0.9721,0.9992,0.8973,0.8776,0.9277,0.6910,0.7317,0.8437,Medio
0901500010184,09,015,0001,6885,4837,0.6925,0.9450,1.0000,0.8895,0.8538,0.9135,0.6369,0.7098,0.8160,Medio
0901500010199,09,015,0001,480,141,0.9355,0.9972,1.0000,0.9500,0.9301,0.9868,0.7625,0.8053,0.9515,Muy alto
0901500010201,09,015,0001,1595,576,0.9342,0.9981,0.9987,0.9506,0.9141,0.9708,0.7085,0.7510,0.9398,Muy alto
0901500010216,09,015,0001,1246,454,0.9189,0.9984,1.0000,0.9510,0.9163,0.9794,0.6790,0.7337,0.9372,Alto
0901500010220,09,015,0001,809,251,0.9575,0.9996,1.0000,0.9156,0.9126,0.9693,0.7392,0.7695,0.9517,Muy alto
0901500010235,09,015,0001,1239,473,0.9264,1.0000,1.0000,0.9492,0.9267,0.9642,0.6796,0.7187,0.9269,Alto
090150001024A,09,015,0001,1040,393,0.9041,1.0000,1.0000,0.9433,0.9327,0.9778,0.7163,0.7615,0.9344,Alto
0901500010254,09,015,0001,214,92,0.8717,1.0000,1.0000,0.9603,0.9064,0.9651,0.7196,0.7336,0.9221,Alto
0901500010269,09,015,0001,1200,474,0.8858,1.0000,1.0000,0.9608,0.9253,0.9824,0.6992,0.7287,0.9258,Alto
0901500010273,09,015,0001,579,85,0.9939,1.0000,1.0000,0.9728,0.9744,0.9889,0.7547,0.7983,0.9824,Muy alto
0901500010288,09,015,0001,231,59,0.9658,1.0000,1.0000,0.9848,0.9635,0.9836,0.7273,0.7417,0.9696,Muy alto
0901500010292,09,015,0001,1383,771,0.7781,0.9993,1.0000,0.9485,0.9234,0.9697,0.7021,0.7346,0.8945,Alto
0901500010305,09,015,0001,1340,497,0.9249,0.9940,1.0000,0.9390,0.9172,0.9698,0.7007,0.7287,0.9292,Alto
090150001031A,09,015,0001,1323,492,0.9214,1.0000,1.0000,0.9373,0.9047,0.9725,0.7181,0.7726,0.9355,Alto
0901500010324,09,015,0001,668,178,0.9675,1.0000,1.0000,0.9424,0.9355,0.9584,0.7216,0.7771,0.9487,Muy alto
0901500010339,09,015,0001,4836,3883,0.6932,0.9910,1.0000,0.8470,0.8370,0.8995,0.4338,0.5567,0.7644,Bajo
0901500010343,09,015,0001,10769,9383,0.6294,0.9676,0.9996,0.8168,0.8075,0.8809,0.3514,0.4950,0.7108,Bajo
0901500010358,09,015,0001,9744,8401,0.6418,0.9639,0.9985,0.8188,0.7975,0.8806,0.3452,0.4865,0.7107,Bajo
0901500010362,09,015,0001,3329,1127,0.9397,1.0000,1.0000,0.9523,0.9260,0.9728,0.6975,0.7407,0.9429,Muy alto
0901500010377,09,015,0001,1035,366,0.9467,0.9997,1.0000,0.9261,0.9048,0.9736,0.7024,0.7293,0.9346,Alto
0901500010381,09,015,0001,1180,499,0.8728,0.9953,1.0000,0.9530,0.9394,0.9745,0.7297,0.7642,0.9333,Alto
0901500010396,09,015,0001,428,145,0.9476,1.0000,1.0000,0.9381,0.9124,0.9664,0.7430,0.7600,0.9475,Muy alto
0901500010409,09,015,0001,1239,407,0.9514,0.9939,1.0000,0.9536,0.9385,0.9779,0.7078,0.7421,0.9481,Muy alto
0901500010413,09,015,0001,205,79,0.9046,1.0000,1.0000,0.9500,0.9430,0.9871,0.7366,0.7447,0.9364,Alto
0901500010428,09,015,0001,1531,630,0.8848,0.9961,1.0000,0.9450,0.9308,0.9783,0.7172,0.7377,0.9292,Alto
0901500010432,09,015,0001,135,77,0.7617,1.0000,1.0000,0.9204,0.9041,0.9598,0.6963,0.7308,0.8903,Alto
0901500010447,09,015,0001,1337,647,0.8588,1.0000,0.9993,0.9243,0.9068,0.9666,0.6627,0.7023,0.9033,Alto
0901500010451,09,015,0001,573,199,0.9334,0.9983,1.0000,0.9498,0.9442,0.9690,0.7051,0.7590,0.9444,Muy alto
0901500010466,09,015,0001,10687,4973,0.8614,0.9804,0.9998,0.9348,0.9039,0.9398,0.6645,0.7237,0.8958,Alto
0901500010470,09,015,0001,6594,3486,0.8191,0.9513,0.9991,0.9177,0.8862,0.9375,0.6470,0.7102,0.8756,Alto
0901500010485,09,015,0001,9489,4421,0.8449,0.9888,0.9996,0.9317,0.9083,0.9606,0.6737,0.7393,0.9029,Alto
090150001049A,09,015,0001,1707,1113,0.7218,0.8844,0.9982,0.8771,0.8339,0.9243,0.5923,0.6464,0.8109,Medio
0901500010502,09,015,0001,8767,5668,0.7483,0.9851,0.9998,0.8776,0.8734,0.9353,0.6261,0.6777,0.8410,Medio
0901500010517,09,015,0001,8301,5282,0.7620,0.9774,0.9998,0.9088,0.8772,0.9278,0.6296,0.7226,0.8468,Medio
0901500010521,09,015,0001,8537,5369,0.7661,0.9823,0.9999,0.9014,0.8757,0.9287,0.6248,0.6841,0.8435,Medio
0901500010536,09,015,0001,5157,3985,0.6744,0.9592,1.0000,0.8862,0.8349,0.8983,0.4799,0.5762,0.7626,Bajo
0901500010540,09,015,0001,6686,5881,0.6174,0.9746,0.9982,0.7937,0.7807,0.8791,0.3874,0.4868,0.7055,Muy bajo
0901500010555,09,015,0001,4619,1826,0.8919,0.9809,0.9985,0.9371,0.9262,0.9638,0.6850,0.7347,0.9216,Alto
090150001056A,09,015,0001,6856,4850,0.7346,0.9756,1.0000,0.8853,0.8613,0.9152,0.5779,0.6514,0.8168,Medio
0901500010574,09,015,0001,10642,7139,0.7527,0.9717,0.9997,0.8862,0.8564,0.9165,0.5897,0.6582,0.8245,Medio
0901500010589,09,015,0001,5546,4887,0.5933,0.9849,1.0000,0.8442,0.8077,0.8906,0.3570,0.4889,0.7006,Muy bajo
0901500010593,09,015,0001,4525,1743,0.8923,0.9890,0.9996,0.9494,0.9274,0.9647,0.6818,0.7253,0.9251,Alto
0901500010606,09,015,0001,4722,1975,0.8869,0.9908,0.9998,0.9323,0.9045,0.9571,0.6859,0.7412,0.9166,Alto
0901500010610,09,015,0001,10207,6505,0.7666,0.9799,1.0000,0.8977,0.8723,0.9259,0.5993,0.6713,0.8389,Medio
0901500010625,09,015,0001,1465,940,0.7693,0.9891,1.0000,0.8735,0.8416,0.9250,0.6382,0.7362,0.8470,Medio
090150001063A,09,015,0001,4120,2993,0.7025,0.9509,0.9973,0.8599,0.8370,0.9062,0.5468,0.6326,0.7937,Medio
0901500010644,09,015,0001,8048,6754,0.6317,0.9468,0.9998,0.8486,0.7860,0.8767,0.3987,0.5140,0.7190,Bajo
0901500010659,09,015,0001,4053,3613,0.5990,0.9736,0.9998,0.8510,0.7802,0.8881,0.3030,0.4447,0.6837,Muy bajo
0901500010663,09,015,0001,1821,1569,0.6668,0.9843,1.0000,0.8328,0.7769,0.8773,0.3471,0.4698,0.7208,Bajo
0901500010678,09,015,0001,9430,3732,0.8579,0.9892,0.9998,0.9560,0.9350,0.9629,0.7059,0.7856,0.9208,Alto
0901500010682,09,015,0001,5312,2001,0.8803,0.9789,0.9976,0.9575,0.9341,0.9564,0.7127,0.7774,0.9291,Alto
0901500010697,09,015,0001,6502,2263,0.8988,0.9863,1.0000,0.9478,0.9216,0.9625,0.6773,0.7520,0.9255,Alto
090150001070A,09,015,0001,1424,728,0.8678,0.9746,1.0000,0.9045,0.8605,0.9370,0.5541,0.6258,0.8772,Alto
0901500010714,09,015,0001,2590,1443,0.7961,0.9555,1.0000,0.9227,0.8829,0.9492,0.6239,0.6834,0.8670,Alto
0901500010729,09,015,0001,320,89,0.8834,0.9667,1.0000,0.9859,0.9907,0.9841,0.5656,0.8604,0.9666,Muy alto
0901500010733,09,015,0001,298,167,0.7529,1.0000,1.0000,0.9228,0.9618,0.9698,0.7315,0.7872,0.8938,Alto
0901500010748,09,015,0001,2228,1124,0.8204,0.9598,1.0000,0.8894,0.8630,0.9401,0.4762,0.5954,0.8506,Medio
0901500010752,09,015,0001,1597,1169,0.7247,0.9317,1.0000,0.8867,0.8019,0.9154,0.4208,0.5336,0.7813,Bajo
0901500010767,09,015,0001,209,100,0.8734,0.9872,1.0000,0.8935,0.8455,0.9261,0.5837,0.7047,0.8839,Alto
0901500010771,09,015,0001,679,606,0.5636,0.7673,0.9956,0.8225,0.7198,0.8279,0.3034,0.4798,0.6460,Muy bajo
0901500010786,09,015,0001,1949,1783,0.5440,0.8895,1.0000,0.8238,0.7455,0.8507,0.2919,0.4570,0.6487,Muy bajo
0901500010790,09,015,0001,2779,728,0.9051,0.9917,1.0000,0.9750,0.9533,0.9762,0.6927,0.8218,0.9514,Muy alto
0901500010803,09,015,0001,891,274,0.8963,0.9963,1.0000,0.9672,0.9722,0.9845,0.5365,0.7601,0.9480,Muy alto
0901500010818,09,015,0001,163,110,0.6812,0.9703,0.9693,0.9387,0.8400,0.9414,0.5644,0.6542,0.8232,Medio
0901500010822,09,015,0001,3852,995,0.8983,0.9988,1.0000,0.9799,0.9643,0.9826,0.6698,0.8311,0.9594,Muy alto
0901500010837,09,015,0001,669,211,0.8416,0.9813,1.0000,0.9720,0.9438,0.9899,0.6054,0.8243,0.9434,Muy alto
0901500010841,09,015,0001,1675,586,0.8826,0.9950,1.0000,0.9624,0.9468,0.9774,0.6621,0.7599,0.9370,Alto
0901500010856,09,015,0001,2717,1214,0.8215,0.9549,1.0000,0.9338,0.9050,0.9422,0.6202,0.7448,0.8865,Alto
0901500010860,09,015,0001,1565,956,0.7235,0.8936,0.9987,0.9059,0.8665,0.8755,0.5355,0.6711,0.8254,Medio
0901500010875,09,015,0001,7713,4913,0.7582,0.9701,0.9987,0.9151,0.8792,0.9309,0.5663,0.6437,0.8325,Medio
090150001088A,09,015,0001,1837,1355,0.7017,0.9770,0.9995,0.8879,0.8396,0.9248,0.4899,0.5563,0.7883,Medio
0901500010894,09,015,0001,2016,1657,0.6017,0.9881,0.9995,0.9003,0.8400,0.9104,0.5104,0.5492,0.7511,Bajo
0901500010907,09,015,0001,2558,2112,0.6737,0.9681,1.0000,0.8087,0.7500,0.8494,0.3397,0.4341,0.7040,Muy bajo
0901500010911,09,015,0001,4396,4014,0.5750,0.8597,0.9970,0.8107,0.7130,0.8351,0.2557,0.3624,0.6346,Muy bajo
0901500010926,09,015,0001,2739,593,0.9286,0.9954,1.0000,0.9783,0.9662,0.9788,0.6692,0.8158,0.9587,Muy alto
0901500010930,09,015,0001,552,131,0.8935,0.9846,1.0000,0.9638,0.9460,0.9757,0.6413,0.8393,0.9533,Muy alto
0901500010945,09,015,0001,968,270,0.9325,0.9628,1.0000,0.9773,0.9594,0.9794,0.5434,0.7512,0.9507,Muy alto
090150001095A,09,015,0001,721,348,0.8274,0.9658,1.0000,0.9445,0.8601,0.9596,0.5187,0.6077,0.8752,Alto
0901500010964,09,015,0001,3623,2657,0.7201,0.9541,0.9959,0.8853,0.8469,0.9071,0.5614,0.6358,0.8011,Medio
0901500010979,09,015,0001,2301,1834,0.6726,0.9507,0.9996,0.8437,0.7779,0.8730,0.4754,0.5198,0.7442,Bajo
0901500010983,09,015,0001,888,297,0.8965,0.9910,1.0000,0.9451,0.9090,0.9735,0.5935,0.7370,0.9313,Alto
0901500010998,09,015,0001,2143,868,0.8217,0.9522,1.0000,0.9189,0.8637,0.9267,0.5180,0.6949,0.8682,Alto
0901500011002,09,015,0001,2344,539,0.9436,0.9979,1.0000,0.9729,0.9567,0.9757,0.5499,0.8002,0.9593,Muy alto
0901500011017,09,015,0001,4227,1843,0.8511,0.9894,1.0000,0.9509,0.9305,0.9621,0.6078,0.7343,0.9115,Alto
0901500011036,09,015,0001,6421,3598,0.7931,0.9948,1.0000,0.9318,0.9072,0.9464,0.6642,0.7248,0.8719,Alto
0901500011040,09,015,0001,5002,3268,0.7310,0.9884,0.9998,0.9242,0.8891,0.9292,0.5990,0.6527,0.8277,Medio
0901500011055,09,015,0001,2293,1353,0.8094,0.9563,1.0000,0.9182,0.8702,0.9404,0.5582,0.6103,0.8538,Medio
090150001106A,09,015,0001,6091,4006,0.7528,0.9877,0.9998,0.8953,0.8665,0.9248,0.5708,0.6410,0.8212,Medio
0901500011074,09,015,0001,7512,5014,0.7436,0.9878,1.0000,0.9083,0.8776,0.9237,0.5748,0.6230,0.8217,Medio
0901500011089,09,015,0001,1797,569,0.8951,0.9916,1.0000,0.9704,0.9662,0.9694,0.5838,0.7941,0.9440,Muy alto
0901500011093,09,015,0001,815,233,0.9018,0.9975,1.0000,0.9666,0.9437,0.9850,0.5190,0.7692,0.9422,Muy alto
0901500011106,09,015,0001,1456,497,0.9031,0.9544,1.0000,0.9423,0.9423,0.9073,0.5673,0.7385,0.9141,Alto
0901500011110,09,015,0001,5829,2549,0.8315,0.9593,0.9997,0.9455,0.9039,0.9542,0.6018,0.7257,0.8960,Alto
0901500011125,09,015,0001,8329,4590,0.7965,0.9924,0.9995,0.9314,0.9015,0.9454,0.6587,0.7072,0.8730,Alto
090150001113A,09,015,0001,8908,5688,0.7502,0.9938,1.0000,0.9108,0.8854,0.9370,0.6383,0.6926,0.8481,Medio
0901500011144,09,015,0001,7785,5532,0.6943,0.9731,0.9996,0.9001,0.8710,0.9366,0.6109,0.6554,0.8179,Medio
0901500011159,09,015,0001,4188,2643,0.7833,0.9679,0.9998,0.9094,0.8778,0.9365,0.5977,0.6522,0.8462,Medio
0901500011163,09,015,0001,2755,1761,0.7519,0.9900,1.0000,0.8893,0.8712,0.9173,0.5906,0.6591,0.8310,Medio
0901500011178,09,015,0001,2700,685,0.9272,0.9884,1.0000,0.9710,0.9404,0.9831,0.5396,0.8013,0.9552,Muy alto
0901500011182,09,015,0001,2822,902,0.9028,0.9859,1.0000,0.9631,0.9305,0.9639,0.5099,0.7363,0.9285,Alto
0901500011197,09,015,0001,1102,353,0.8957,0.9997,1.0000,0.9755,0.9588,0.9733,0.4437,0.8015,0.9457,Muy alto
090150001120A,09,015,0001,1717,402,0.9246,0.9992,1.0000,0.9799,0.9553,0.9733,0.5195,0.8216,0.9574,Muy alto
0901500011214,09,015,0001,2541,798,0.9021,0.9820,1.0000,0.9690,0.9443,0.9333,0.6757,0.7927,0.9380,Alto
0901500011229,09,015,0001,592,464,0.6364,0.9882,1.0000,0.9008,0.8617,0.9314,0.5338,0.5979,0.7786,Bajo
0901500011233,09,015,0001,9208,5944,0.7616,0.9806,1.0000,0.9015,0.8756,0.9243,0.5803,0.6359,0.8294,Medio
0901500011248,09,015,0001,6316,4713,0.6537,0.9725,1.0000,0.8875,0.8674,0.9302,0.5885,0.6298,0.7960,Medio
0901500011252,09,015,0001,5205,3735,0.6834,0.9825,0.9998,0.9069,0.8722,0.9230,0.5817,0.6304,0.8081,Medio
0901500011267,09,015,0001,3242,2176,0.7150,0.9865,1.0000,0.9014,0.8727,0.9340,0.5996,0.6480,0.8257,Medio
0901500011271,09,015,0001,1599,679,0.8483,0.9523,0.9969,0.9218,0.8964,0.9587,0.5979,0.6691,0.8879,Alto
0901500011286,09,015,0001,1322,676,0.8446,0.9947,1.0000,0.9317,0.9261,0.9359,0.6120,0.6685,0.8827,Alto
0901500011290,09,015,0001,4881,3196,0.7122,0.9646,0.9998,0.8980,0.8862,0.9228,0.5909,0.6677,0.8188,Medio
0901500011303,09,015,0001,1824,477,0.9386,1.0000,1.0000,0.9672,0.9582,0.9795,0.6283,0.7917,0.9592,Muy alto
0901500011318,09,015,0001,2170,510,0.9368,0.9992,1.0000,0.9755,0.9670,0.9833,0.5373,0.8023,0.9630,Muy alto
0901500011322,09,015,0001,1144,200,0.9557,1.0000,1.0000,0.9764,0.9703,0.9826,0.4659,0.8097,0.9719,Muy alto
0901500011337,09,015,0001,1752,454,0.9148,0.9925,1.0000,0.9709,0.9264,0.9755,0.5245,0.8083,0.9509,Muy alto
0901500011341,09,015,0001,3076,837,0.9236,0.9956,1.0000,0.9746,0.9563,0.9741,0.5062,0.7883,0.9545,Muy alto
0901500011356,09,015,0001,3023,1112,0.9036,0.9892,1.0000,0.9613,0.9259,0.9668,0.5746,0.7003,0.9239,Alto
0901500011360,09,015,0001,1657,463,0.9332,0.9956,1.0000,0.9713,0.9507,0.9670,0.5938,0.7448,0.9463,Muy alto
0901500011375,09,015,0001,3055,1199,0.9033,0.9933,0.9997,0.9653,0.9172,0.9704,0.6170,0.6869,0.9259,Alto
090150001138A,09,015,0001,568,174,0.9249,0.9894,1.0000,0.9441,0.9475,0.9737,0.6743,0.7632,0.9429,Muy alto
